Season,Episode,Name,Dialog
4,9,Rosie,I thought we could get somethin' to eat.
4,9,Doofenshmirtz,"Oh, that sounds good, too. I mean... Hang on, let me check. (Perry gives him a thumbs up) Let's go!"
4,9,Morg,"Oh, rhinestone encrusted oracle, command us with your quadrilateral right angle voice commands! Hmm..."
4,9,Candace,Of course.
4,9,Candace,That's right! Cross on through there! (She beckons for the band to follow her as she leaves the dance)
4,9,Warden,"Out of your cells, ladies! Inspection time!"
4,9,Phineas,"Oh, Candace better hurry up!"
4,9,Phineas,"(The band stops.) Oh, what the heck did Phineas call that thing?"
4,9,Warden,"Number 12, front and center! Number twelve!"
4,9,Candace,"Oh, what did he call it? The-the transfer stage arena? The...mind swap place? The...the, um..."
4,9,Phineas,"Come on, Candace! Hurry!"
4,9,Candace,"Oh, I remember!"
4,9,Warden,"What have you got to say for yourself this time, Morg?!"
4,9,Morg,We were framed! Hmmm..
4,9,Phineas,"Candace, you did it!"
4,9,Candace,"That's right, and when Mom gets back you're gonna be so --"
4,9,Phineas,And just in the nick of time!
4,9,Candace,"Oh, never mind."
4,9,Rosie,"Oh, Johnny, isn't it amazing how well we square-danced together?"
4,9,Doofenshmirtz,It's the boots! I don't usually have...boogie fever! Y'know I... (stammers)
4,9,Rosie,"Oh, JohnnyRingoenshmirtz! You said you only square danced! Well, I would never go out with somebody who would stretch the truth on the internet! Goodbye!"
4,9,Doofenshmirtz,"Oh, come on, you don't think that cat really plays the piano, do you?!"
4,10,Buford,"Guys, can you settle an argument for us? Preferably in my favor? If a vegetarian becomes a zombie, would they start eatin' people? (referring to Baljeet) Mr. Smartyunderpants thinks they just keep eatin' vegetables."
4,10,Baljeet,"But they are, after all, vegetarians."
4,10,Phineas,"I guess they eat things like heads of lettuce...uh, ears of corn!"
4,10,Baljeet,Eye of potato!
4,10,Buford,Leg of carrot! (Baljeet looks up questionably) What? Your carrots don't have legs? Where do your parents shop?
4,10,Isabella,"Hey, guys! What'cha doin'?"
4,10,Phineas,"Oh, we're just solving the world's problems."
4,10,Baljeet,Zombie vegetarianism is a world problem?
4,10,Phineas,Not yet. But recycling is. We've gotta lot of leftover material from past inventions and we're tryin' to figure out what to do with it.
4,10,Buford,My mom always just throws all the leftovers into a pot and makes a giant casserole. (to Isabella) It's best to just eat first and ask questions later.
4,10,Phineas,"That's it! We'll use all our leftovers and make an invention casserole! Ferb, I know what we're gonna do today! Hey, where's Perry?"
4,10,Male Voice,"I'm right here, guys."
4,10,Phineas,It's Internet sensation Parry Gripp!
4,10,Parry Gripp,How's it goin'?
4,10,Phineas,"It's goin' well! But, actually, we were lookin' for Perry the Platypus."
4,10,Parry Gripp,Oops. (exits) Sorry for the misunderstanding.
4,10,Phineas,"(to the camera) Internet sensation Parry Gripp, ladies and gentlemen! (to Ferb) So, where's our Perry?"
4,10,Linda,"(putting a burnt pie on the floor by Perry) Oh, here you go, Perry. (Perry unwillingly sinks his teeth into the pie) I burnt another one. (Shot of Linda as she takes her oven mitts off. She looks rather baggy-eyed.) I guess that's what I get for staying up all night. Unless I get my act together that means plenty more for you, Perry. (Perry gets a look of shock on his face.)"
4,10,Linda,Lawrence Red leather yellow leather red leather yellow leather red leather yellow leather...
4,10,Linda,"Lawrence, what on Earth are you doing?"
4,10,Lawrence,"Oh, just a few vocal exercises before my big speech for the committee of the Danville Museum. Would you like a little sneak peek?"
4,10,Linda,"I'd love to, honey, but I've got quite a lot of baking to do if I wanna make my quota for the Live and Let Pie event."
4,10,Advertisement,LIVE AND LET PIE!....for charity.
4,10,Linda,Why don't you practice in front of Candace?
4,10,Lawrence,"Ooh, fine idea. There's nothing teenagers love more than listening to speeches."
4,10,Linda,"Okay, where was I? (she smells something and opens the oven to reveal smoke) Oh, no!!! (she takes out yet another burnt pie) Well, Perry, looks like you've got yourself another... Uh, where's Perry?"
4,10,Parry Gripp,(speaking from the window) Right here!
4,10,Linda,Platypus.
4,10,Parry Gripp,"Oops, didn't mean to intrude. (ducks down)"
4,10,Major Monogram,"Morning, Agent P. (Perry chatters wearily) Guess whose birthday it is, Agent P? (cut to the monitor showing Monogram wearing a party hat) It's not Carl's. And it's not yours. Okay, okay, it's mine! (blows a noisemaker) Help yourself, Agent P. (a piece of cake with a candle on it emerges from the floor but Perry refuses it) Not a cake person, huh? Oh, well. We've noticed a surge of revenue going to Doofenshmirtz's bank account recently. Get to the bottom of it. Are we ready to sing, Carl?"
4,10,Carl,"I'm patching in all the agents now, sir. We couldn't afford the rights to that famous birthday song, so the agents and I came up with this. (various O.W.C.A. agents appear on the monitor in separate boxes, Carl blows a pitch pipe) A one, a two, a three."
4,10,Major Monogram,(sniff) That was just beautiful!
4,10,Lawrence,"(reading) ""Thank you for coming here today to hear my speech on the history of the ancient Ornithorhynchan tribe. (At this point, Candace's eyes begin to become heavy and she tries in vain to stay awake.) The Ornithorhynchans were a platypus-worshipping society known for painting themselves teal-blue and wearing elaborate platypus-themed costumes for their various dances and rituals."""
4,10,Candace,"(looking at her watch) Oh, you know what? I just remembered some friends asked me to help them form a giant human pyramid and I told them that was, like, the last thing I want to do today, but it turns out I was wrong. So I-I gotta go. (leaves) The speech is great, Dad, (puts her hands on her father's shoulders) but you might want to add some visual aids. Just a little dry."
4,10,Lawrence,"Hmmm, visual aids. Ah, that's how I can (rolling his r's) sprruce it up a little. Sprrrruce! Sprrrrrruce! Spuuuuuuuuh-ruce! Ha ha ha, ah, very good then."
4,10,Doofenshmirtz,"Good to see you, Perry the Platypus! But you will be lucky to see anything after y—Oop! Oh! I almost used my final zinger before I even told you my evil plan! Just put it out of your mind. Bzzt! It's gone like...like you've been zapped by a mind zap-inator....zapperinator or something. Hmmm. Anyway, you may be wondering why you're in an ophthalmologist's chair. Well, it seems that I've come into a bit of good fortuuuuune! Some technology of mine is being used to in eye examination equipment..."
4,10,Doofenshmirtz,"(voiceover) ...and I've been getting royalty checks. The extra money is fine and all, but it really chafes my hide (shot of Doofenshmirtz observing the equipment being used) that something I invented is being used for good! (grumbles)"
4,10,Doofenshmirtz,"Eh, y'know what I mean? So, so I invented (takes down an inator from the ceiling) the Eye Fog-inator to temporarily blur the vision of whomever it hits. It will then force people to go out and get their eyes checked, and I'll get even more money, which I can then spend on EEEEEEEEE-VIL! So, y'know I, it kinda evens out. And you, Perry the Platypus, will be my first test subject! (He puts the equipment on Perry) Okay, put your little chin on the thing. (Takes out a cloth from his lab coat) Oh, oh, l-let me wipe that off for you. Gets so greasy. (adjusts the equipment) Okay, lift your head a bit, there-there we go. Perfect. (takes down the inator) Okay, here's my zinger"
4,10,Phineas,"Nice work, Baljeet!"
4,10,Baljeet,I found some slide rulers from my World of Calculation exhibit.
4,10,Isabella,I found some coat hangers from that Leaning Tower of Closet Space and an old college sweatshirt.
4,10,Phineas,Cool! We can hit this baby with the Megasizer and it'll make a great parachute.
4,10,Buford,I found these catering trays from the giant picnic and this parachute from the drag race.
4,10,Phineas,Cool! We can shoot that with the Microsizer and it'll make a great sweatshirt. All this stuff is gonna work out great! It's a shame Perry isn't here to see this.
4,10,Parry Gripp,Here I am. And I brought some old guitar strings to recycle.
4,10,Phineas,Wow. Th-thanks. But—
4,10,Parry Gripp,"You meant Perry the Platypus, didn't you?"
4,10,Phineas,"Well, yeah, but your timing is perfect. We were just about to start the song."
4,10,Parry Gripp,"Okay, try this on for size"
4,10,Doofenshmirtz,"I've got you now, Perry the Platypus! (They attempt to run into each other but miss; Doofenshmirtz punches a chair instead) Perry the Platypus, did you get yourself upholstered?"
4,10,Fireside Girls,Weeeee!
4,10,Irving,"Oh, man!"
4,10,Buford,"Actually, this is way too tame. (to someone offscreen) Hey, crank it up to double black diamond!"
4,10,Boy,This parachute smells funny.
4,10,Phineas,Nice repurposing of Buford's chewed gum collection. Woohoo! Woah-woah-woah-woah!
4,10,Phineas,That sure was great! I wish Perry was here for once. He would just love it!
4,10,Parry Gripp,"I do love it! I've never had so much fun! Anyway, fellas, I'm gunna hit the road. See ya! (exits)"
4,10,Ferb,"Well, he's no platypus, but still a lovely fellow."
4,10,Doofenshmirtz,"Y'know, maybe I should've thought before blurring my own vision. It was very short sighted. Anyway, could you make that ""digga-digga-digga-digga-digga"" sound for me? (Perry kicks him in the jaw) That was a lucky kick, Perry t— (Perry kicks him again, Doofenshmirtz makes angry noises) Wait, I just need to blast myself again and I'll clear my vision and get the jump on him. (On the contrary, Perry jumps him first) Hey, hey, you jumped on me! You used my own turn of phrasing against me! Wow, irony! (He walks off camera and we hear a crash. Cut to a shot of Doofenshmirtz standing next to a scattered pile of buckets) Really? A stack of buckets? That'll teach me to randomly stack buckets in the center of my lab."
4,10,Linda,"Oh, another reject. Here you go, Perry. (turns around) Oh, there you are. What're you doing up there? (she sets the pie down and picks up what she thinks is Perry) Oh, it's a bag of bread. Haha! Oh, (rubs eyes) I've been up so long I'm starting to see things."
4,10,Linda,Okay. That's it. (takes out her cell phone) I can't believe I'm doing what I'm about to do.
4,10,Candace,Hello?
4,10,Linda,I hate to interrupt your day but...
4,10,Linda,(on phone) I need your help with these pies. I'm so tired I'm startin' to see the weirdest things.
4,10,Candace,"Weird? (takes phone away from her ear) Yes! (back on phone) I'll be right home! (She comes out of the pyramid, which topples over.) Um...that was partially my fault!"
4,10,Linda,"(yawns) Ugh, the pies aren't the only things that are burnt."
4,10,Linda,(exits) I gotta get outta here!
4,10,Lawrence,"(sighs) That didn't go over as well as I'd hoped. Mmmm, perhaps I need to spuh-ruce it up more! Sprrrrrruce! Sprrrrrrrrrrrrrr—Ahh! Ooh! Ow! I do believe I've sprrrrrrrained my elbow."
4,10,Linda,Maybe some fresh air will help wake me—Huh?! (She looks at the backyard hodge podge as the song plays in the background)
4,10,Doofenshmirtz,"Okay, found it! Okay, I just have to take three steps back. One..two.. (trips backwards and falls off the building as the inator activates) OWWWWWWWWWWWWW! WHY DO I KEEP STACKING BUCKETS?!?! CURSE YOU, PERRY THE PLATYPUS!!!!"
4,10,Candace,"Heeheeheeheeheeheeheehee! This is gonna be epic! (She opens the gate and runs through.) Okay, Mom! (She gets zapped by the inator.) Here I am!"
4,10,Linda,"Candace, do you see what I'm seeing? (rubs eyes yet again)"
4,10,Candace,I...don't...see...anything!
4,10,Linda,That's it! (exits) I'm lying down!
4,10,Balthazar,I can see everything so well now.
4,10,Father,"Yes, whoever invented those gizmos inside that machine must be a person who is dedicated his or her life to good."
4,10,Doofenshmirtz,"Oh, man!"
4,10,Father,"Ignore the upside down man, Balthazar."
4,10,Announcer,"Ladies and gentlemen, our keynote speaker on the history of the Ornithorhynchan tribe, (the curtain opens to reveal Lawrence still in his makeup, but now with a sling on his arm. Applause.) Lawrence Fletcher."
4,10,Lawrence,Thank you for coming here today to hear my speech on the ancient Ornithorhynchan tribe. The Ornithorhynchans were a platypus-worshipping...
4,10,Jeff,Why is his arm in a sling?
4,10,Dan,That's what bothers you about this?
4,10,Linda,That nap did me a world of good! I feel so much better now.
4,10,Linda,"(putting down her piece of pie) Nnnnnno, maybe not. Back to bed."
4,11,Jimmy,Why do we always end on that weird B flat with an F sharp bass?
4,11,Jimmy's mother,"It's tradition, Jimmy. We don't question it."
4,11,Jimmy,I mean it's not even in the key.
4,11,Linda,"So, did you all have fun at the Bee Day Festival's Opening Ceremony?"
4,11,Lawrence,It was bee-wildering.
4,11,Phineas,Bee-utiful.
4,11,Lawrence,Bee-dazzling.
4,11,Phineas,Bee-yond.
4,11,Lawrence,Bee-guiling.
4,11,Candace,(stops reading a magazine) Ugghh!! Just bee quiet!
4,11,Linda,"Oh Candace, bee-have. (giggles) What's so important anyway?"
4,11,Candace,"Oh nothing, just taking the what-kind-of-teenager-are-you-quiz to unlock my true teen identity!"
4,11,Linda,"Well, I'll just leave that to the professionals at the magazine. (drives past an inflatable wading pool) Oh, look at that, an inflatable wading pool. Oh, it's just like the one I used to play with Candace when she was little. Remember, hon?"
4,11,Candace,Mmmm-hmm!
4,11,Phineas,"Ferb, I know what we're going to do today... and I'll tell you after the wipe."
4,11,Phineas,"We're making the ultimate inflatable wading pool for Mom. Hey, where's Perry?"
4,11,Major Monogram,"Good morning, Agent P! We, ah, ah (sneezes) Sorry, I (coughs) My allergies are acting up. This whole Bee Day business is stirring up all the pollen in Danville. Anyway, Agent P, uh, Doof's been spotted gathering bee pheromones, which is not only disgusting but probably evil. To send you on your way, Carl actually came up with a bee-themed jetpack. It's right behind you. (a hatch opens behind Perry, holding a bee-themed jetpack) Carl! Where are those tissues?!"
4,11,Carl,"(hands a box of tissue) Here you go, sir."
4,11,Major Monogram,"(off-screen) Single-ply, seriously?"
4,11,Carl,"(off-screen) We're on a budget, sir. (Perry flies away on the customized jetpack)"
4,11,Candace,"(while talking on phone with Stacy) Okay, Stace, I'm done! Just tallying up the score."
4,11,Stacy,"(in her room, talking to Candace on phone) So, how did you d- (Candace screams at the phone) Okay, wh- (Candace screams again) You done?"
4,11,Candace,(from the phone) No. (screams)
4,11,Stacy,"Candace, talk to me."
4,11,Candace,"(from the phone) Heather Magazine says I'm... (Cut to her) an emo teen!! An emo teen, Stacy! I don't even know what that is."
4,11,Stacy,"Okay, to the Internet. (starts typing on her laptop) Here we go. Emos believe everyone's against them."
4,11,Candace,How can you say that to me?
4,11,Stacy,They're highly sensitive and drama queens.
4,11,Candace,"No, I'm NOT!!!"
4,11,Stacy,"You know, as teenage sub-cultures go, it's not so bad. You just need a new look to match your true teen identity. I'll be right over."
4,11,Phineas,"Ferb, how's the pool inflation coming? (Ferb gives him a thumbs up)"
4,11,Isabella,"Hi Phineas, what'cha doin?"
4,11,Phineas,Ferb and I are building a super inflatable wading pool. Wanna help?
4,11,Isabella,"I'd love to, but actually, I need your help."
4,11,Phineas,"Anything for you, Isabella."
4,11,Isabella,(romantically) Really?
4,11,Phineas,"Sure. (passionately) Your word is my humble command. I would travel the four corners of the globe - which I have actually done - but this time, it would be for you."
4,11,Phineas,All for you!
4,11,Isabella,Ah...
4,11,Ginger,(offscreen) Ahem?!
4,11,Ginger,(whispers) You were lost in Phineasland again.
4,11,Isabella,"(snaps out) Oh! Right. (chuckles) Right. The Fireside Girls are going for our Beekeeping patch, and we need to borrow something."
4,11,Phineas,"Of course, but you're going to bring some collateral if you wannna borrow Ferb."
4,11,Isabella,Oh Phineas! (laughs)
4,11,Ginger,It's not that funny.
4,11,Isabella,"Stand down, Fireside Girl."
4,11,Doofenshmirtz,"Oh, there you are Perry the Platypus - Hey, great costume, that's the bee's knees or you know, wings in this case. (A giant yellow fly swatter appears behind Perry and swats him) Ha! Swats happening, Perry the platypus. Swats up! Swats goin- (Perry punches him in the chin) Oof! Puh, hey, swats your problem? (Perry punches him again) Oh, I'm sorry, I-I can't help it, I got bees in the brain, especially the queen bee, You only hear about the queen bee this, queen bee that. You'll never hear about the King Bee, do you? That means there's a power vacuum that I need to exploit. (shows an -inator) Behold! The Aroma-nator. Like the queen bee, I have acquired mass quantities of pheromones. See? Right here in the tank. Once I spray myself, the bees will be attracted to me and I will be crowned King Bee! After that, it's just a hop, skip, and a jump to ruling the entire Tri-State Area."
4,11,Stacy,"Okay, so the top three items on the Heather Magazine 11-step guide to be the true emo teen are dark hair, dark clothes, and pencil-thin jeans."
4,11,Candace,Ughh!
4,11,Stacy,Let's see what you got.
4,11,Stacy,"Heeeeey, not bad!"
4,11,Candace,(weakly) Whatever.
4,11,Stacy,"Well, you got the look and you got the attitude. Now there's just one last test to see if you're a true emo. Do you have enough ennui to resist the urge to bust your brothers? (Candace looks out the window, seeing her brothers building the pool) I don't think your Mom would approve."
4,11,Candace,Of course not! They're gonna be soooooo bus --
4,11,Stacy,"Nuh, uh, uh, true identity, Candace!"
4,11,Candace,(inhales heavily and exhales lower and lower until part of her hair covers her left eye) What's the point? No one understands me anyway.
4,11,Stacy,"Wow, Heather Magazine is good!"
4,11,Isabella,"Thanks for the loan, Phineas! We're sure to get our Beekeeping patch now."
4,11,Phineas,"No problem, what are friends for, if not to reconfigure a sorbet machine that turns people into flies into a sorbet machine that turns people into bees! Just remember, the effect wears off after a couple of hours. Why don't you come back for our inflatable wading pool party after your patch ceremony?"
4,11,Isabella,Of course! Wouldn't miss it!
4,11,Ginger,This is fascinating! Tell me more about bee dancing.
4,11,Baljeet,"Really? Because usually, people are either gone or fall asleep by the time I get to this part of the sentence."
4,11,Phineas,"Hey, Baljeet! Mind giving me a hand with these pools?"
4,11,Baljeet,"(looks away from Ginger) In a minute. (Turns around) So to continue, the figure eight and... (Notices Ginger has disappeared) Awwww, annnnnd we are back."
4,11,Linda,"Hi, honey. Love the new look."
4,11,Candace,"You obviously don't know me. Nobody does. And if somebody did, I'd just deny it."
4,11,Linda,"Sweetie, I went through a similar phase when I was your age. Try writing some poems."
4,11,Candace,Whatever.
4,11,Candace,"I don't care,"
4,11,Candace,No one gets me...
4,11,Candace,Except my hair.
4,11,Linda,That's my girl.
4,11,Doofenshmirtz,"(carrying a vacuum cleaner) Okay, time to fill the void in the power vacuum. 'Cause you see, it's a-it's a real vacuum cleaner. (Perry gives a look) No? Wow, either I'm off my game or you're just being stubborn. (Doofenshmirtz activates the vacuum and all the bees get sucked inside) Ha ha! Sucks to be you! So we're back in business! Now, lemme just shut off this baby—Oops! I almost hit the self-destruct button here! What? I-I install one on everything. It's my thing. I put one on my coffee machine, on my TV, (cut to a shot of Doofenshmirtz's toilet with a self-destruct button on it) I have one everywhere. (cut back to Doofenshmirtz) I even put one on my underwear. See? Look. (he activates his underwear's self-destruct button) Oof! Oh, that, uh...that was not pleasant."
4,11,Buford,"Alright, gang's all here. Let's get this pool party started!"
4,11,Phineas,"Sorry, Buford, I promised Isabella and the Fireside Girls that we'd wait for them."
4,11,Buford,"(falsetto) ""Ooh, I promised Isabella!"""
4,11,Phineas,Is that how I sound?
4,11,Ferb,He really nailed you.
4,11,Baljeet,It is uncanny.
4,11,Phineas,"Well, I guess we can test the pools out to make sure they're up to our usual standards."
4,11,Buford,"(falsetto) ""Well, I guess we can test the pools! Hey, look at me!"""
4,11,Phineas,"(laughs) You guys are right! It's like listening to a mirror! Alright, gang, let's give this wading pool a try."
4,11,Buford,Woohoo!
4,11,Buford,"(belches, giving a thumbs up) Carbonation. Makes me belch. That's why I like it."
4,11,Baljeet,"(sarcastically) Yes, thank you for sharing."
4,11,Doofenshmirtz,"Now that the bees are out of the way, let's try this baby out. Just a little spritz. (He activates the Aroma-inator and gets more than just a little spritz.) Uh...okay...needs a little adjustments. (The doorbell rings) Oh, that's right. Charlene's coming over to get Vanessa's headphones for her. (He walks over to the door with the headphones and opens it to reveal his ex-wife.)"
4,11,Charlene,"Hello, Heinz."
4,11,Doofenshmirtz,"Hey, Charlene. (giving her the headphones) Here ya go."
4,11,Charlene,"(taking the headphones) Oh, thanks, Heinz. Wait, are you more attractive all of a sudden?"
4,11,Doofenshmirtz,"Oh, why, thank you, I have been trying to—Oh, wait, no, it's just the pheromones."
4,11,Charlene,"Wow! Well, it's really working because suddenly I can't remember why we broke up."
4,11,Doofenshmirtz,You said you hated Mr. Tomato.
4,11,Mr. Tomato,"Hello, Charlene."
4,11,Charlene,"Oh, hello, Mr. Tomato. (to her ex-husband) Thanks for the reminder. (leaves) I'm outta here."
4,11,Mr. Tomato,"Y'know, it wasn't me she didn't like."
4,11,Doofenshmirtz,Shut up!
4,11,Phineas,Awesome!
4,11,Baljeet,What a thrill!
4,11,Baljeet,"(offscreen) Man, that kid can wade!"
4,11,Candace,"Sibling unit,"
4,11,Candace,"Wading, wading."
4,11,Candace,I sit here
4,11,Candace,Not relating.
4,11,Phineas,"Wow, pithy."
4,11,Doofenshmirtz,"Now we're cookin' with gas! Watch, Perry the Platypus, (Perry throws his fedora. It hits both the forward/reverse switch and the on/off switch) as I spritz myself right into ruining the Tri-State Area! (The Aroma-inator gives Doofenshmirtz a huge spritzing, but he then sees the escaped bees) Uh-oh. (All the bees surround Doofenshmirtz) Oh! Ow! I think it might be time for Plan Bee!! (Perry uses his tail like a chainsaw freeing himself from the swatter trap while Doofenshmirtz is still yelling.) Stop it stop it! (Perry puts his fedora back on) Ah! Ow! They're all over me! Ahhhhh!!! Get 'em off! Get 'em off!!!! (Perry runs over to the remote. He activates the Aroma-inator emptying it completely. The bees follow it.) Thank you for saving me, Perry the Platypus! And on the bright side, with all those bees, not one sting! Ow! (He spits out a bee and sticks out his swollen tongue.) Oh, man! I thould've ekthpected thith. At leatht my inator ith intact. (Perry pushes the self-destruct button on the remote control.) Ah, thhoot! Curth you, Perry the Platyputh! (beat) Curth you! I thaid, ""Curth you, Perry the Platyputh!"" Yeah, well, thee, you thould be able to get it in contektht."
4,11,Buford,What the heck is that?
4,11,Phineas,"I have no idea, but the bees sure seem to like it."
4,11,Candace,"And so continues the inevitability of my mundane existence. (The bees deflate the giant wading pool, squirting water out of it, and soaking Candace) Once again, I am humiliated by the universe."
4,11,Buford,What just happened?
4,11,Linda,"(offscreen) Hey, kids! (Cut to the sliding door where Linda comes out with a tray with a pitcher and some glasses filled with iced tea) Anyone up for some iced tea?"
4,11,Phineas,"Sure! Thanks, Mom! (They run up to the refreshments. Perry enters chattering.) Oh, there you are, Perry!"
4,11,Linda,"Oh, look, you kids found Candace's old wading pool! How sweet!"
4,11,Phineas,"We're gonna have a pool party! Go ahead, wade away!"
4,11,Isabella,"Sorry we're late, Phineas. Our bee ceremony ran long."
4,11,Phineas,"No worries, Isabella. Go ahead and join Mom in the fun."
4,11,Buford,"(falsetto) ""No worries, Isabella!"" (makes mocking noises)"
4,11,Isabella,"(to Phineas) Hey, he does a good you! (to Gretchen and Holly) Come on, girls! Let's hit the pool!"
4,11,Linda,"Aw, it's just like old times."
4,11,Stacy,"(coming in with the magazine) Hey, Candace, (flipping the pages) I just realized you added up your score wrong! Your true teen identity is actually the... (Shows quiz in magazine) ""Busting and Crush Obsessed Older Sister Type Who Can't Do Math""."
4,11,Candace,"(deadpan) But, but, but, but, but...whatever."
4,12,Milly,The opening ceremony of the Bee Day festival was awesome!
4,12,Holly,It's my favorite part of Bee Awareness Day!
4,12,Katie,My favorite part is the B-flat with the F-sharp bass at the end of the song! (They all look at her.) What? It's tradition!
4,12,Isabella,"Okay, girls, festivities are over. Let's focus on getting our beekeeping patches. It's the only patch that we've ever tried to get and failed. Remember last year?"
4,12,Gretchen,(Interrupting Isabella's flashback) Eep! You promised to never flashback on that ever again.
4,12,Isabella,"Right, right! You're right. (Walks outside to a yard with a bee hive in the middle.) But still, if we don't succeed today, the two strikes and you're out rule kicks in, which means this spot will stay empty on our sashes forever! (Close up on her sash showing an outlined mark, she gasps and sniffles)"
4,12,Gretchen,"Chill out, Isabella. We've got this. Ready, girls? (She pulls off the top of the hive)"
4,12,Fireside Girls,(Gasp) They're gone!
4,12,Isabella,"Gone? F-f-f-fighting flashforward to potential catastrophe! (Screen ripples, record scratches) Hey, where's Pinky?"
4,12,Admiral Acronym,"Good afternoon, Agent Pinky. I see you've taken our new handbag conveyor system. (Pinky growls) Carla here has intelled that Poofenplotz has been hatching some sort of bee-related evil scheme. Carla?"
4,12,Carla,"Yes, it seems that Poofenplotz is researching the use of royal jelly in the bee community. (Beeping) Oh, there's your coffee."
4,12,Admiral Acronym,"Isn't she a find? She comes from an entire family of unpaid interns. Anyways, see if there is anything to Carla's research, Agent Pinky. Admiral Acronym out."
4,12,Isabella,(shrieks) We've gotta find those bees before the sun goes down! But how?
4,12,Gretchen,"In the guideline for the beekeeping patch, it says that a good beekeeper tries to think like a bee."
4,12,Katie,Bzzzzzzzzzzzzzzzzzzzzzzzzzz...
4,12,Gretchen,What are you doing?
4,12,Katie,I'm thinking like a bee.
4,12,Adyson,I know! We can get stung by radioactive bees and gain bee-themed superpowers!
4,12,Holly,"Um, we don't have access to radioactive bees."
4,12,Ginger,(sarcastically) Yeah. That's what's wrong with that plan.
4,12,Isabella,But we do have access to Phineas and Ferb. And they have access to a sorbet machine that turned Candace into a fly. They've gotta be able to modify it to turn people into bees.
4,12,Katie,Phineas and Ferb have a sorbet machine that turns people into flies?
4,12,Isabella,"Katie, for crying out loud, look it up on the internet!"
4,12,Poofenplotz,Let's see.
4,12,Poofenplotz,"Bill, bill, flyer... (gasps and squeals) This must be my acceptance letter into L.O.V.E.M.U.F.F.I.N.! Oh! (she tears the envelope open and takes out the letter and reads it) ""Dear Esmeralda Poofenplotz..."" Oh, that sounds promising!"
4,12,(Close up on the letter which reads,
4,12,(Close up on the letter which reads,"""Dear Esmeralda Poofenplotz,"
4,12,(Close up on the letter which reads,"We regret to [inform] you that your application for membership has been denied. Based on your past schemes, we have deemed that you're not even close to our standard for admission."
4,12,(Close up on the letter which reads,"Feel free to re-apply after you've come up with something really evil. At the very least, get yourself a decent lab coat."
4,12,(Close up on the letter which reads,"Sincerely,"
4,12,(Close up on the letter which reads,"Heinz Doofenshmirtz"".)"
4,12,Poofenplotz,"""We regret to inform you that..."" Oh! Reject me, will they? No matter. (she crumples the paper up) My newest evil scheme is sure to catch the attention of that silly boy's club. (Close up on Pinky in his purse. He barks.) Pinky the Chihuahua! (Pinky jumps out of the purse and growls and barks at his adversary.) Fortunately, I was expecting you. (She pushes a button on a remote and a makeup case pops out of the rug trapping Pinky.) The makeup case doubles as as a trap. (She lifts it up.) Could you hand me that lipstick in there? (Pinky gives her the lipstick.) Thank you."
4,12,Phineas,"What are friends for, if not to reconfigure a sorbet machine that turns people into flies into a sorbet machine that turns people into bees! Just remember, the effect wears off after a couple of hours. Why don't you come back for our inflatable wading pool party after your patch ceremony?"
4,12,Isabella,Of course! Wouldn't miss it!
4,12,Phineas,"See ya later, then!"
4,12,Baljeet,Did you know that bees can communicate with each other through dancing?
4,12,Ginger,That's really interesting!
4,12,Baljeet,Yes. They do a tail-wagging dance to alert others(?) to a source of food. (in background) The waggle explains the angle to the destination in relations to the imaginary line from the sun to the door of the hive.
4,12,Isabella,"Okay, let's see...setting, targets... (she types in the control panel) ""Fireside Girls..."" And that should do it. (She presses a red button.) Here we go."
4,12,Baljeet,"(looks away from Ginger) In a minute. (Turns around) So to continue, the figure eight and... (Notices Ginger has disappeared) Awwww, annnnnd we are back."
4,12,Isabella,"Fireside Bees, follow your noses!"
4,12,Fireside Bees,(sniffing) That way!
4,12,Poofenplotz,"Mmmmwah. Much better. Now that my lips are taken care of, I can tell you about my beautifully evil plan. (Pinky growls, and Poofenplotz sprays him with a water bottle.) Bad doggie! Okay, sit! (Pinky sits) That's better. Now pay attention as the camera slowly moves closer and we cross-dissolve to my thoughts."
4,12,Poofenplotz,"(voiceover) Behold, a humble beehive. A massively warded society just like our own. Observe a young grub bee fed mass quantities of royal jelly, which will make her larger and eventually she will become queen. So logic dictates that if I were to consume massive amounts of royal jelly, then I would grow four times bigger and live four times longer and eventually be crowned Queen of the World! The Queen!"
4,12,Poofenplotz,"And I shall not be dark, but beautiful, like the night in the day, and all shall love me and despair!"
4,12,Poofenplotz,"(voiceover) And I might have a grotesquely large abdomen for laying eggs, but I can live with that."
4,12,Poofenplotz,"Come, Pinky the Chihuahua! To the Myselfcopter! (She laughs taking Pinky with her climbing into a helicopter shaped in her own image as she flies off)"
4,12,Isabella,My bee instincts are buzzing! This must be where our bees went!
4,12,Gretchen,They must've been attracted to that heavenly scent. What is that?
4,12,Doofenshmirtz,"(talking under) Okay, time to fill the void in the power vacuum. 'Cause you see, it's a-it's a real vacuum cleaner."
4,12,Milly,It seems to be coming from that gigantic perfume sprayer.
4,12,Gretchen,Let's check it out!
4,12,Isabella,"Woah! It looks like every bee in Danville is here! Fireside Girls, forward, buzz!"
4,12,Doofenshmirtz,(He activates the vacuum and all the bees get sucked inside) Ha ha! Sucks to be you!
4,12,Doofenshmirtz,...just shut off this baby—Oops! I almost hit the...
4,12,Doofenshmirtz,(from outside) ...self-destruct button here!
